ID,FMC,VEGTYPE,red_630_690,nir1_780_900,blue_450_520,green_530_610,nir2_1230_1250,swir1_1550_1750,swir2_2090_2350
91,291.3,grass,0.0648,0.3755,0.039,0.1055,0.3934,0.3043,0.1569
92,290.0,grass,0.0608,0.3515,0.0367,0.10099999999999999,0.34,0.2192,0.0934
93,288.9,grass,0.0585,0.3401,0.0342,0.0958,0.3414,0.2319,0.1017
94,288.5,grass,0.0672,0.3714,0.0408,0.1087,0.3869,0.2959,0.1505
95,287.5,grass,0.0582,0.3438,0.0335,0.0926,0.3599,0.2654,0.1267
96,287.3,grass,0.0604,0.3346,0.0355,0.0968,0.3295,0.2155,0.094
97,286.8,grass,0.0636,0.3518,0.0377,0.1018,0.3595,0.2565,0.1204
98,286.8,grass,0.0511,0.3328,0.03,0.0875,0.3212,0.2006,0.0798
99,286.2,grass,0.0579,0.3297,0.0338,0.0943,0.3224,0.2067,0.0872
100,285.7,grass,0.0629,0.3653,0.0375,0.1021,0.3795,0.2842,0.1402
101,285.7,grass,0.0617,0.3644,0.0378,0.1048,0.3567,0.2383,0.1033
102,285.0,grass,0.0484,0.3497,0.0283,0.0819,0.3728,0.2905,0.1437
103,284.2,grass,0.0712,0.3592,0.042,0.1083,0.3933,0.3306,0.1891
104,284.2,grass,0.0742,0.3544,0.0447,0.1114,0.3685,0.2734,0.1381
105,283.9,grass,0.0594,0.3694,0.0358,0.1009,0.3742,0.2681,0.1244
106,283.3,grass,0.0603,0.3481,0.036000000000000004,0.0996,0.3426,0.2269,0.0983
107,283.3,grass,0.0528,0.33899999999999997,0.0311,0.0887,0.3316,0.2136,0.08900000000000001
108,283.3,grass,0.0628,0.3245,0.0359,0.0953,0.3309,0.228,0.1058
109,282.6,grass,0.0563,0.3132,0.0315,0.0829,0.3284,0.2329,0.1096
110,281.8,grass,0.0691,0.34,0.0413,0.1056,0.3401,0.2317,0.1081
111,281.8,grass,0.0684,0.33,0.0396,0.10099999999999999,0.3377,0.2364,0.1143
112,281.6,grass,0.0744,0.3446,0.0439,0.109,0.3649,0.2772,0.1428
113,281.4,grass,0.0661,0.3367,0.0392,0.1019,0.3325,0.2207,0.1012
114,281.1,grass,0.0548,0.3462,0.032,0.0929,0.3519,0.2468,0.109
115,281.1,grass,0.0548,0.3563,0.0326,0.0945,0.3558,0.2434,0.1057
116,281.0,grass,0.0611,0.3358,0.0342,0.0912,0.3731,0.3092,0.1687
117,280.0,grass,0.0636,0.3622,0.0387,0.1054,0.3613,0.2496,0.1128
118,280.0,grass,0.061,0.3262,0.0346,0.0916,0.3402,0.2433,0.1158
119,279.2,grass,0.055999999999999994,0.3472,0.0333,0.0955,0.3389,0.22,0.0913
120,278.6,grass,0.0737,0.348,0.044000000000000004,0.1098,0.3615,0.2659,0.1332
121,278.4,grass,0.0642,0.3349,0.0374,0.0983,0.3396,0.2343,0.1093
122,278.4,grass,0.0686,0.3451,0.04,0.1034,0.3635,0.2724,0.1365
123,278.2,grass,0.0678,0.3451,0.0408,0.1055,0.3408,0.2281,0.1047
124,277.8,grass,0.0641,0.3751,0.0397,0.1081,0.3725,0.2592,0.1181
125,277.8,grass,0.0519,0.3649,0.0304,0.0906,0.3883,0.3111,0.1618
126,277.6,grass,0.0583,0.3235,0.0335,0.0904,0.3226,0.213,0.0954
127,276.9,grass,0.0619,0.3234,0.0352,0.0931,0.3328,0.2324,0.109
128,276.9,grass,0.0551,0.3095,0.031,0.0832,0.3199,0.2209,0.1003
129,276.7,grass,0.0752,0.3575,0.0451,0.1123,0.3809,0.2986,0.1586
130,276.5,grass,0.0661,0.3326,0.0385,0.1006,0.3403,0.2387,0.1122
131,276.5,grass,0.0678,0.3417,0.0405,0.1051,0.3441,0.2374,0.1101
132,276.4,grass,0.0546,0.3424,0.0326,0.0931,0.3275,0.204,0.0825
133,276.3,grass,0.054000000000000006,0.3467,0.0316,0.0923,0.3505,0.2433,0.1061
134,276.2,grass,0.0759,0.3362,0.0441,0.1077,0.3596,0.2749,0.1438
135,276.0,grass,0.0667,0.3494,0.0404,0.106,0.3468,0.2348,0.1065
136,275.8,grass,0.0677,0.3672,0.040999999999999995,0.1078,0.3776,0.2778,0.1364
137,275.5,grass,0.0643,0.3548,0.0392,0.1051,0.3477,0.231,0.1019
138,274.6,grass,0.0525,0.3127,0.03,0.0826,0.3113,0.2016,0.0867
139,274.6,grass,0.0747,0.3394,0.0451,0.1106,0.3416,0.2365,0.1146
140,274.5,grass,0.0666,0.342,0.0397,0.1031,0.34,0.2291,0.1057
141,274.3,grass,0.0645,0.3329,0.0366,0.0968,0.35700000000000004,0.2734,0.1373
142,273.3,grass,0.0682,0.3647,0.0413,0.1089,0.38,0.2883,0.1449
143,273.3,grass,0.07200000000000001,0.3629,0.0446,0.1128,0.3625,0.2523,0.1198
144,272.7,grass,0.0668,0.335,0.038,0.0989,0.3623,0.2828,0.146
145,272.2,grass,0.0717,0.3551,0.0443,0.1117,0.3486,0.2341,0.1085
146,272.0,grass,0.0688,0.3511,0.0418,0.1078,0.3498,0.2391,0.1107
147,271.7,grass,0.0647,0.3263,0.0375,0.0979,0.3291,0.2235,0.1039
148,271.4,grass,0.0602,0.3101,0.0336,0.08800000000000001,0.3229,0.2267,0.1073
149,271.0,grass,0.0707,0.3396,0.043,0.1085,0.3348,0.2232,0.1025
150,270.8,grass,0.0549,0.3424,0.0324,0.0925,0.3373,0.2214,0.09300000000000001
151,270.2,grass,0.0714,0.3362,0.0424,0.1065,0.3407,0.2369,0.1137
152,270.0,grass,0.0693,0.3402,0.0402,0.10300000000000001,0.3593,0.2688,0.135
153,269.8,grass,0.0689,0.3257,0.0388,0.098,0.3507,0.2666,0.1366
154,269.7,grass,0.0575,0.3372,0.0329,0.0914,0.3566,0.2672,0.1283
155,269.6,grass,0.0563,0.3228,0.032,0.0869,0.3342,0.2347,0.1075
156,268.6,grass,0.0704,0.3651,0.0431,0.1109,0.3754,0.2765,0.1363
157,268.3,grass,0.0688,0.34,0.0417,0.1065,0.33299999999999996,0.2195,0.1
158,268.2,grass,0.07,0.3573,0.0413,0.1072,0.3889,0.3214,0.1789
159,267.7,grass,0.0594,0.3009,0.0329,0.0842,0.3143,0.2195,0.1057
160,267.6,grass,0.0605,0.3304,0.0341,0.0915,0.3551,0.2715,0.1348
161,266.7,grass,0.0686,0.3492,0.0406,0.1052,0.3636,0.2683,0.1321
162,266.7,grass,0.0721,0.3471,0.042,0.1063,0.3759,0.2992,0.1598
163,266.0,grass,0.0507,0.332,0.0298,0.0858,0.3237,0.2055,0.0836
164,265.4,grass,0.0592,0.3399,0.035,0.0967,0.3368,0.2236,0.09699999999999999
165,265.2,grass,0.0545,0.3428,0.0311,0.0865,0.3713,0.2942,0.15
166,265.1,grass,0.0575,0.3255,0.0326,0.0876,0.3407,0.2445,0.1147
167,264.9,grass,0.0693,0.364,0.0423,0.1095,0.3725,0.2711,0.1319
168,264.5,grass,0.0529,0.3527,0.031,0.0903,0.3636,0.2641,0.1209
169,263.9,grass,0.0613,0.3238,0.0354,0.0944,0.3248,0.2174,0.0984
170,263.2,grass,0.0667,0.3691,0.0397,0.1061,0.3986,0.3296,0.1838
171,262.5,grass,0.0601,0.3448,0.0357,0.0986,0.3444,0.2334,0.1026
172,262.5,grass,0.0712,0.3703,0.0438,0.1127,0.3832,0.2884,0.1454
173,261.9,grass,0.057999999999999996,0.3317,0.0332,0.091,0.345,0.2478,0.1149
174,261.9,grass,0.0743,0.3197,0.0426,0.1035,0.3355,0.2438,0.1244
175,261.8,grass,0.0648,0.3204,0.0357,0.0912,0.355,0.2829,0.1488
176,260.8,grass,0.0773,0.3415,0.0462,0.1118,0.3551,0.2603,0.1321
177,260.4,grass,0.0562,0.3298,0.0326,0.0896,0.3304,0.2205,0.0969
178,260.0,grass,0.057999999999999996,0.3276,0.0335,0.0914,0.3294,0.2211,0.0982
179,260.0,grass,0.063,0.3195,0.0357,0.0936,0.3317,0.2345,0.1112
180,260.0,grass,0.0548,0.3479,0.0317,0.0899,0.3653,0.2731,0.1303
181,259.6,grass,0.0589,0.3043,0.0327,0.084,0.3206,0.2277,0.1096
182,259.2,grass,0.0645,0.3372,0.0376,0.0992,0.3457,0.2436,0.1145
183,259.0,grass,0.062,0.3175,0.0343,0.0884,0.3465,0.2665,0.1349
184,259.0,grass,0.0731,0.3588,0.0444,0.1117,0.3715,0.2748,0.1374
185,258.1,grass,0.0527,0.342,0.0305,0.0866,0.359,0.2661,0.1247
186,258.1,grass,0.059000000000000004,0.3062,0.033,0.0866,0.3169,0.2191,0.1025
187,257.9,grass,0.0578,0.3227,0.0324,0.0884,0.3453,0.2599,0.1252
188,257.9,grass,0.0605,0.3156,0.0334,0.0864,0.345,0.2657,0.134
189,257.6,grass,0.0586,0.3141,0.0331,0.0875,0.3223,0.2212,0.1027
190,257.6,grass,0.0743,0.3389,0.0452,0.1109,0.3366,0.2283,0.1089
191,257.1,grass,0.0626,0.3356,0.0373,0.0999,0.3278,0.2126,0.0926
192,256.5,grass,0.0632,0.3303,0.0362,0.0967,0.3449,0.25,0.1187
193,256.4,grass,0.0713,0.3438,0.0429,0.10800000000000001,0.3472,0.2418,0.1156
194,255.9,grass,0.0727,0.3448,0.0443,0.1104,0.3438,0.2352,0.1113
195,255.9,grass,0.0703,0.3251,0.039,0.0977,0.3617,0.293,0.1586
196,255.0,grass,0.0619,0.2988,0.0339,0.0849,0.3199,0.2327,0.1161
197,254.9,grass,0.0752,0.3358,0.0443,0.1084,0.3524,0.2606,0.1323
198,254.7,grass,0.0535,0.3149,0.0309,0.0843,0.3116,0.2005,0.0866
199,254.5,grass,0.0556,0.331,0.0319,0.0899,0.3409,0.2405,0.1076
200,254.5,grass,0.0659,0.3126,0.0372,0.0945,0.324,0.2276,0.1108
201,253.8,grass,0.0667,0.3387,0.0404,0.1048,0.3309,0.2163,0.0964
202,253.8,grass,0.0588,0.3033,0.0325,0.0827,0.3251,0.2375,0.1159
203,253.2,grass,0.0702,0.3498,0.0426,0.109,0.3564,0.2539,0.1208
204,253.0,grass,0.0624,0.3472,0.0386,0.1048,0.3274,0.2019,0.0818
205,252.4,grass,0.0679,0.3531,0.0394,0.1033,0.3883,0.3254,0.1832
206,251.7,grass,0.0625,0.336,0.0373,0.1009,0.332,0.2193,0.0947
207,251.6,grass,0.0735,0.3253,0.0431,0.106,0.3356,0.2387,0.1176
208,250.8,grass,0.0536,0.3365,0.0318,0.0923,0.324,0.2028,0.0803
209,250.7,grass,0.0715,0.3274,0.0422,0.1053,0.3319,0.2294,0.11
210,250.0,grass,0.0655,0.3144,0.0366,0.0934,0.3334,0.2433,0.1202
211,249.0,grass,0.0554,0.3263,0.0319,0.0889,0.3321,0.2273,0.1
212,248.9,grass,0.0687,0.3503,0.0415,0.1075,0.3582,0.2569,0.1221
213,248.6,grass,0.0593,0.3393,0.0341,0.0942,0.359,0.2704,0.1307
214,247.7,grass,0.067,0.3307,0.0396,0.1021,0.3309,0.2233,0.1032
215,247.6,grass,0.0681,0.3346,0.0405,0.1036,0.3349,0.2273,0.1059
216,247.5,grass,0.0527,0.3209,0.03,0.0828,0.3384,0.2464,0.1132
217,247.5,grass,0.0641,0.3389,0.037000000000000005,0.098,0.3575,0.2665,0.1305
218,246.9,grass,0.0687,0.3335,0.0411,0.1053,0.3337,0.2263,0.1041
219,246.7,grass,0.0604,0.3358,0.035,0.096,0.3473,0.2489,0.1148
220,245.5,grass,0.0609,0.3095,0.0343,0.0904,0.3186,0.2196,0.102
221,245.5,grass,0.0571,0.3309,0.0319,0.0856,0.3694,0.3073,0.1665
222,245.5,grass,0.0576,0.3561,0.0334,0.0958,0.3831,0.3105,0.1639
223,245.3,grass,0.057999999999999996,0.3039,0.0322,0.0832,0.3243,0.2357,0.1132
224,245.0,grass,0.0726,0.3447,0.0415,0.1047,0.3879,0.3362,0.1986
225,244.9,grass,0.0642,0.3491,0.0388,0.1046,0.3503,0.2418,0.1081
226,244.8,grass,0.0754,0.3209,0.0437,0.1056,0.3356,0.2433,0.1237
227,244.7,grass,0.0671,0.3222,0.0377,0.0963,0.3465,0.2621,0.1322
228,244.6,grass,0.0518,0.3141,0.0297,0.0815,0.3186,0.2132,0.0925
229,244.4,grass,0.07200000000000001,0.3513,0.0436,0.1102,0.3621,0.2641,0.1293
230,244.0,grass,0.0626,0.3342,0.0365,0.0982,0.3435,0.243,0.11199999999999999
231,243.9,grass,0.07,0.3274,0.0396,0.1003,0.35600000000000004,0.2782,0.1446
232,243.8,grass,0.0581,0.3041,0.0325,0.084,0.3158,0.2188,0.1034
233,243.8,grass,0.0625,0.3106,0.0352,0.0918,0.3225,0.2261,0.1069
234,243.6,grass,0.0707,0.3337,0.0406,0.10300000000000001,0.3609,0.2819,0.1464
235,243.5,grass,0.0652,0.3121,0.0366,0.0943,0.3275,0.2346,0.1133
236,243.3,grass,0.062,0.3395,0.0353,0.0953,0.3678,0.2908,0.1495
237,242.9,grass,0.0579,0.3468,0.033,0.0926,0.3799,0.3146,0.1707
238,242.9,grass,0.0786,0.3271,0.0447,0.1067,0.3617,0.2911,0.1598
239,242.4,grass,0.0693,0.3281,0.0406,0.1038,0.3382,0.2402,0.1141
240,242.1,grass,0.0676,0.3383,0.0378,0.0974,0.3836,0.3339,0.1961
241,242.1,grass,0.0646,0.3545,0.0374,0.1008,0.3906,0.3318,0.1893
242,242.0,grass,0.062,0.3424,0.0367,0.0991,0.3464,0.2399,0.1089
243,241.9,grass,0.0572,0.3239,0.032,0.0862,0.3546,0.2803,0.1419
244,241.2,grass,0.0705,0.321,0.0409,0.102,0.3305,0.2326,0.1135
245,240.9,grass,0.0575,0.3593,0.0336,0.0968,0.3854,0.3126,0.1655
246,240.9,grass,0.0655,0.3366,0.0379,0.0993,0.3539,0.2615,0.1275
247,240.6,grass,0.0594,0.3313,0.0351,0.0964,0.3252,0.2108,0.0895
248,240.6,grass,0.0505,0.3093,0.0292,0.0812,0.3078,0.1982,0.0825
249,240.0,grass,0.0647,0.3298,0.0361,0.0945,0.3646,0.29600000000000004,0.1576
250,239.7,grass,0.0624,0.3246,0.0359,0.0948,0.3332,0.2321,0.1079
251,238.9,grass,0.0693,0.3517,0.0426,0.1096,0.3508,0.24100000000000002,0.1107
252,238.8,grass,0.0527,0.3192,0.0307,0.0876,0.312,0.19699999999999998,0.0795
253,238.5,grass,0.0633,0.3172,0.0345,0.0881,0.3611,0.3056,0.1702
254,238.5,grass,0.057,0.3355,0.0322,0.0877,0.3678,0.2962,0.1538
255,238.1,grass,0.0576,0.3334,0.0322,0.0863,0.3731,0.3128,0.1713
256,237.3,grass,0.0699,0.3395,0.0428,0.1086,0.3343,0.2225,0.1005
257,237.0,grass,0.0758,0.3649,0.0459,0.1141,0.39299999999999996,0.3188,0.1755
258,237.0,grass,0.0682,0.3288,0.0389,0.0995,0.3516,0.2659,0.1338
259,236.8,grass,0.0732,0.3237,0.0427,0.1049,0.3347,0.2384,0.1182
260,236.7,grass,0.0713,0.3456,0.0412,0.1047,0.37799999999999995,0.3065,0.166
261,236.5,grass,0.0685,0.3307,0.0404,0.1029,0.3362,0.2332,0.1104
262,236.4,grass,0.0659,0.3127,0.0373,0.0961,0.3261,0.2316,0.1108
263,236.4,grass,0.0615,0.3305,0.0341,0.0898,0.3724,0.316,0.177
264,236.2,grass,0.0576,0.3312,0.0332,0.0909,0.3424,0.2427,0.111
265,236.2,grass,0.06,0.3331,0.0346,0.0941,0.3452,0.2469,0.1144
266,236.1,grass,0.0646,0.3189,0.0375,0.0977,0.3211,0.2163,0.0993
267,235.9,grass,0.0753,0.3378,0.0436,0.1072,0.3674,0.2907,0.1553
268,235.5,grass,0.0507,0.3326,0.0292,0.0832,0.354,0.2687,0.1271
269,235.1,grass,0.0618,0.3188,0.0342,0.0899,0.3503,0.2761,0.1411
270,234.8,grass,0.0708,0.3219,0.0412,0.1031,0.3333,0.2372,0.1152
271,234.6,grass,0.0711,0.3499,0.0418,0.1078,0.3822,0.3166,0.1753
272,234.5,grass,0.0658,0.3335,0.037000000000000005,0.0968,0.369,0.3026,0.1633
273,233.9,grass,0.0545,0.3063,0.0307,0.08199999999999999,0.32,0.2244,0.1021
274,233.8,grass,0.0695,0.3233,0.0408,0.1038,0.3302,0.2298,0.1075
275,233.3,grass,0.0733,0.3323,0.0425,0.1052,0.3553,0.2703,0.1388
276,233.3,grass,0.061,0.3315,0.0345,0.0925,0.3575,0.2761,0.138
277,232.9,grass,0.0555,0.3077,0.0317,0.0867,0.3077,0.2005,0.0865
278,232.8,grass,0.0626,0.2918,0.034,0.0831,0.3178,0.2363,0.1204
279,232.8,grass,0.0605,0.3004,0.0333,0.0845,0.3233,0.2377,0.1167
280,232.6,grass,0.0577,0.3425,0.0338,0.0952,0.3518,0.2512,0.1135
281,232.4,grass,0.0544,0.3122,0.0313,0.0874,0.3096,0.1994,0.0834
282,232.1,grass,0.0716,0.3439,0.0432,0.109,0.3524,0.2522,0.1212
283,232.1,grass,0.0642,0.3335,0.0376,0.0997,0.3431,0.2431,0.1129
284,231.3,grass,0.0665,0.3321,0.0397,0.1027,0.3314,0.223,0.1016
285,231.0,grass,0.0649,0.358,0.0384,0.1029,0.3813,0.2995,0.1545
286,230.8,grass,0.0581,0.3074,0.0323,0.0833,0.3293,0.2414,0.1165
287,230.6,grass,0.0691,0.3426,0.0402,0.1033,0.3688,0.2885,0.1494
288,230.2,grass,0.0737,0.3445,0.0445,0.1104,0.355,0.2569,0.1261
289,230.2,grass,0.0785,0.3252,0.0453,0.1077,0.3526,0.2735,0.1455
290,230.2,grass,0.0689,0.3216,0.0396,0.0999,0.3355,0.2409,0.1181
291,230.0,grass,0.0592,0.3174,0.033,0.0863,0.3459,0.2658,0.1323
292,230.0,grass,0.0589,0.3292,0.033,0.0884,0.3618,0.2895,0.1494
293,229.8,grass,0.0596,0.3182,0.0338,0.09,0.3307,0.2332,0.1084
294,229.7,grass,0.055999999999999994,0.316,0.0321,0.0878,0.3193,0.2136,0.0936
295,229.6,grass,0.0714,0.3373,0.0422,0.106,0.3506,0.2549,0.1254
296,229.6,grass,0.0578,0.2942,0.0321,0.0815,0.3083,0.2149,0.1029
297,229.4,grass,0.0631,0.3098,0.0356,0.0921,0.3218,0.2257,0.1072
298,229.3,grass,0.0679,0.3358,0.0402,0.1034,0.3431,0.2412,0.1137
299,229.3,grass,0.07,0.3256,0.0393,0.0988,0.3577,0.2833,0.1494
300,229.2,grass,0.0701,0.3316,0.0421,0.1057,0.3306,0.2232,0.1044
301,228.8,grass,0.0606,0.3278,0.0353,0.095,0.3328,0.2282,0.1026
302,228.8,grass,0.0632,0.3229,0.0367,0.09699999999999999,0.327,0.2228,0.1013
303,228.8,grass,0.0597,0.3271,0.0355,0.0966,0.318,0.2024,0.0853
304,228.6,grass,0.0796,0.3289,0.0457,0.1085,0.3638,0.2947,0.1624
305,228.3,grass,0.0595,0.3494,0.0355,0.0996,0.353,0.2464,0.1091
306,228.2,grass,0.0788,0.3369,0.0462,0.1108,0.3687,0.2972,0.1622
307,228.1,grass,0.0671,0.3486,0.0411,0.1074,0.3465,0.2354,0.1057
308,227.8,grass,0.0627,0.3258,0.0344,0.0902,0.3735,0.3304,0.1964
309,227.7,grass,0.0544,0.3266,0.0312,0.0868,0.3387,0.2401,0.10800000000000001
310,227.5,grass,0.0683,0.3632,0.0421,0.1105,0.3718,0.2724,0.1306
311,226.7,grass,0.0652,0.3011,0.0362,0.0915,0.317,0.226,0.111
312,226.3,grass,0.0658,0.3329,0.0385,0.1003,0.342,0.2414,0.1137
313,226.3,grass,0.0579,0.3284,0.0322,0.0848,0.3734,0.3227,0.1841
314,226.3,grass,0.0701,0.3495,0.0402,0.1034,0.3925,0.3421,0.2031
315,226.0,grass,0.073,0.3108,0.0414,0.1005,0.3294,0.2412,0.1233
316,226.0,grass,0.0694,0.3336,0.0402,0.1022,0.3526,0.2623,0.1307
317,225.9,grass,0.0714,0.3235,0.040999999999999995,0.1027,0.3454,0.2602,0.1309
318,225.9,grass,0.0627,0.3076,0.0346,0.0892,0.3325,0.2494,0.1232
319,225.9,grass,0.0691,0.3476,0.0399,0.1029,0.3822,0.3148,0.1727
320,225.9,grass,0.0755,0.3325,0.0424,0.1039,0.3771,0.3238,0.188
321,225.9,grass,0.0809,0.3236,0.0468,0.1093,0.35100000000000003,0.2719,0.1462
322,225.4,grass,0.0689,0.3433,0.042,0.10800000000000001,0.3447,0.2375,0.1086
323,225.0,grass,0.0567,0.3298,0.0319,0.0853,0.3639,0.293,0.1518
324,225.0,grass,0.0691,0.3423,0.0419,0.1071,0.3441,0.2373,0.1099
325,225.0,grass,0.0668,0.3058,0.0366,0.0914,0.3344,0.2555,0.131
326,225.0,grass,0.0693,0.3322,0.0409,0.105,0.3446,0.249,0.1186
327,225.0,grass,0.0679,0.3306,0.0386,0.0993,0.3591,0.2815,0.1453
328,225.0,grass,0.0767,0.3588,0.0455,0.1124,0.39899999999999997,0.3455,0.20600000000000002
329,224.7,grass,0.067,0.336,0.040999999999999995,0.1061,0.3276,0.2132,0.09300000000000001
330,224.3,grass,0.0651,0.2995,0.0359,0.0895,0.3182,0.2294,0.115
331,223.9,grass,0.0575,0.3121,0.0321,0.0833,0.3373,0.2528,0.1229
332,223.5,grass,0.0621,0.3172,0.0349,0.0922,0.3383,0.2511,0.1212
333,223.4,grass,0.0572,0.3188,0.0322,0.0864,0.3387,0.2487,0.1175
334,223.3,grass,0.0616,0.3191,0.0339,0.0871,0.359,0.2956,0.1585
335,223.2,grass,0.0646,0.3261,0.0381,0.1002,0.3277,0.2213,0.0994
336,222.9,grass,0.0681,0.3298,0.0407,0.1042,0.3307,0.2243,0.1027
337,222.5,grass,0.0646,0.3154,0.0355,0.0906,0.3503,0.2793,0.146
338,222.5,grass,0.0674,0.3426,0.0395,0.1034,0.3636,0.2778,0.1388
339,222.4,grass,0.0681,0.3354,0.0403,0.1033,0.3442,0.2438,0.1158
340,222.2,grass,0.0697,0.3524,0.0402,0.1041,0.3949,0.3458,0.207
341,221.9,grass,0.0758,0.3551,0.0454,0.1122,0.3837,0.3088,0.1675
342,221.7,grass,0.0741,0.3243,0.0405,0.099,0.3757,0.3329,0.2001
343,221.4,grass,0.0599,0.3498,0.0347,0.0974,0.3755,0.2994,0.1541
344,221.2,grass,0.0726,0.3469,0.0441,0.1103,0.3572,0.2587,0.126
345,221.1,grass,0.0643,0.322,0.035,0.0897,0.3725,0.3315,0.1985
346,220.6,grass,0.0665,0.3282,0.0391,0.1012,0.3356,0.2345,0.1092
347,220.4,grass,0.0645,0.3103,0.0355,0.0899,0.3408,0.2634,0.1345
348,220.0,grass,0.0525,0.3333,0.0303,0.0873,0.3483,0.2546,0.1153
349,219.7,grass,0.055999999999999994,0.3011,0.0314,0.0828,0.3175,0.2254,0.1038
